day,nominal,S_2_RCP_8.5,S5_4.0
11689,-2.7705,-2.7705,-2.7705
11690,-2.812041667,-2.812041667,-2.812041667
11691,-2.755125,-2.755125,-2.755125
11692,-2.721916667,-2.721916667,-2.721916667
11693,-2.834208333,-2.834208333,-2.834208333
11694,-3.070791667,-3.070791667,-3.070791667
11695,-3.352166667,-3.352166667,-3.352166667
11696,-3.537708333,-3.537708333,-3.537708333
11697,-3.518708333,-3.518708333,-3.518708333
11698,-3.635041667,-3.635041667,-3.635041667
11699,-3.926708333,-3.926708333,-3.926708333
11700,-4.093083333,-4.093083333,-4.093083333
11701,-4.020791667,-4.020791667,-4.020791667
11702,-4.01375,-4.01375,-4.01375
11703,-4.169208333,-4.169208333,-4.169208333
11704,-4.370958333,-4.370958333,-4.370958333
11705,-4.611,-4.611,-4.611
11706,-4.779958333,-4.779958333,-4.779958333
11707,-4.958458333,-4.958458333,-4.958458333
11708,-5.11475,-5.11475,-5.11475
11709,-5.117583333,-5.117583333,-5.117583333
11710,-5.195916667,-5.195916667,-5.195916667
11711,-5.335875,-5.335875,-5.335875
11712,-5.502833333,-5.502833333,-5.502833333
11713,-5.653708333,-5.653708333,-5.653708333
11714,-5.842666667,-5.842666667,-5.842666667
11715,-5.964416667,-5.964416667,-5.964416667
11716,-5.927041667,-5.927041667,-5.927041667
11717,-5.907708333,-5.907708333,-5.907708333
11718,-5.900166667,-5.900166667,-5.900166667
11719,-5.737958333,-5.737958333,-5.737958333
11720,-5.340333333,-5.340333333,-5.340333333
11721,-5.040041667,-5.040041667,-5.040041667
11722,-4.849583333,-4.849583333,-4.849583333
11723,-4.720958333,-4.720958333,-4.720958333
11724,-4.590083333,-4.590083333,-4.590083333
11725,-4.433833333,-4.433833333,-4.433833333
11726,-4.298833333,-4.298833333,-4.298833333
11727,-4.286083333,-4.286083333,-4.286083333
11728,-4.435458333,-4.435458333,-4.435458333
11729,-4.52825,-4.52825,-4.52825
11730,-4.584833333,-4.584833333,-4.584833333
11731,-4.637208333,-4.637208333,-4.637208333
11732,-4.682458333,-4.682458333,-4.682458333
11733,-4.863541667,-4.863541667,-4.863541667
11734,-5.0855,-5.0855,-5.0855
11735,-5.303,-5.303,-5.303
11736,-5.579166667,-5.579166667,-5.579166667
11737,-5.799166667,-5.799166667,-5.799166667
11738,-5.955916667,-5.955916667,-5.955916667
11739,-6.084583333,-6.084583333,-6.084583333
11740,-6.193083333,-6.193083333,-6.193083333
11741,-6.217666667,-6.217666667,-6.217666667
11742,-6.16825,-6.16825,-6.16825
11743,-6.168625,-6.168625,-6.168625
11744,-6.180875,-6.180875,-6.180875
11745,-6.203875,-6.203875,-6.203875
11746,-6.287416667,-6.287416667,-6.287416667
11747,-6.419166667,-6.419166667,-6.419166667
11748,-6.617083333,-6.617083333,-6.617083333
11749,-6.730583333,-6.730583333,-6.730583333
11750,-6.820791667,-6.820791667,-6.820791667
11751,-6.917458333,-6.917458333,-6.917458333
11752,-6.990875,-6.990875,-6.990875
11753,-7.017333333,-7.017333333,-7.017333333
11754,-7.046333333,-7.046333333,-7.046333333
11755,-7.115958333,-7.115958333,-7.115958333
11756,-7.182166667,-7.182166667,-7.182166667
11757,-7.163083333,-7.163083333,-7.163083333
11758,-7.113,-7.113,-7.113
11759,-7.058958333,-7.058958333,-7.058958333
11760,-7.101625,-7.101625,-7.101625
11761,-7.179541667,-7.179541667,-7.179541667
11762,-7.094666667,-7.094666667,-7.094666667
11763,-6.95975,-6.95975,-6.95975
11764,-6.964125,-6.964125,-6.964125
11765,-7.164916667,-7.164916667,-7.164916667
11766,-7.3395,-7.3395,-7.3395
11767,-7.368375,-7.368375,-7.368375
11768,-7.180458333,-7.180458333,-7.180458333
11769,-7.082916667,-7.082916667,-7.082916667
11770,-7.095541667,-7.095541667,-7.095541667
11771,-7.142,-7.142,-7.142
11772,-7.228041667,-7.228041667,-7.228041667
11773,-7.327625,-7.327625,-7.327625
11774,-7.394666667,-7.394666667,-7.394666667
11775,-7.421708333,-7.421708333,-7.421708333
11776,-7.341625,-7.341625,-7.341625
11777,-7.2975,-7.2975,-7.2975
11778,-7.354458333,-7.354458333,-7.354458333
11779,-7.467708333,-7.467708333,-7.467708333
11780,-7.6045,-7.6045,-7.6045
11781,-7.737625,-7.737625,-7.737625
11782,-7.788625,-7.788625,-7.788625
11783,-7.762541667,-7.762541667,-7.762541667
11784,-7.670083333,-7.670083333,-7.670083333
11785,-7.598333333,-7.598333333,-7.598333333
11786,-7.515666667,-7.515666667,-7.515666667
11787,-7.478625,-7.478625,-7.478625
11788,-7.451208333,-7.451208333,-7.451208333
11789,-7.450083333,-7.450083333,-7.450083333
11790,-7.488916667,-7.488916667,-7.488916667
11791,-7.4315,-7.4315,-7.4315
11792,-7.250125,-7.250125,-7.250125
11793,-6.887875,-6.887875,-6.887875
11794,-6.499416667,-6.499416667,-6.499416667
11795,-6.142875,-6.142875,-6.142875
11796,-5.862083333,-5.862083333,-5.862083333
11797,-5.71425,-5.71425,-5.71425
11798,-5.681666667,-5.681666667,-5.681666667
11799,-5.687208333,-5.687208333,-5.687208333
11800,-5.684166667,-5.684166667,-5.684166667
11801,-5.627541667,-5.627541667,-5.627541667
11802,-5.564208333,-5.564208333,-5.564208333
11803,-5.544458333,-5.544458333,-5.544458333
11804,-5.50175,-5.50175,-5.50175
11805,-5.398041667,-5.398041667,-5.398041667
11806,-5.300083333,-5.300083333,-5.300083333
11807,-5.273166667,-5.273166667,-5.273166667
11808,-5.255166667,-5.255166667,-5.255166667
11809,-5.218541667,-5.218541667,-5.218541667
11810,-5.133041667,-5.133041667,-5.133041667
11811,-4.988833333,-4.988833333,-4.988833333
11812,-4.85375,-4.85375,-4.85375
11813,-4.748,-4.748,-4.748
11814,-4.657208333,-4.657208333,-4.657208333
11815,-4.576375,-4.576375,-4.576375
11816,-4.500125,-4.500125,-4.500125
11817,-4.422541667,-4.422541667,-4.422541667
11818,-4.353333333,-4.353333333,-4.353333333
11819,-4.239958333,-4.239958333,-4.239958333
11820,-4.108708333,-4.108708333,-4.108708333
11821,-3.957791667,-3.957791667,-3.957791667
11822,-3.795041667,-3.795041667,-3.795041667
11823,-3.642708333,-3.642708333,-3.642708333
11824,-3.5415,-3.5415,-3.5415
11825,-3.443,-3.443,-3.443
11826,-3.430791667,-3.430791667,-3.430791667
11827,-3.469125,-3.469125,-3.469125
11828,-3.476,-3.476,-3.476
11829,-3.375583333,-3.375583333,-3.375583333
11830,-2.993541667,-2.993541667,-2.993541667
11831,-1.338458333,-1.338458333,-1.338458333
11832,-0.663625,-0.663625,-0.663625
11833,-0.35825,-0.35825,-0.35825
11834,-0.207833333,-0.207833333,-0.207833333
11835,-0.141458333,1.202541667,1.202541667
11836,-0.130916667,1.213083333,1.213083333
11837,-0.122125,1.221875,1.221875
11838,-0.115666667,1.228333333,1.228333333
11839,-0.115708333,1.228291667,1.228291667
11840,-0.109791667,1.234208333,1.234208333
11841,-0.102375,1.276916667,1.276916667
11842,-0.101833333,2.901083333,2.901083333
11843,-0.093166667,1.504,1.504
11844,-0.08675,1.129416667,1.129416667
11845,-0.086875,1.567333333,1.567333333
11846,-0.102208333,1.009416667,1.009416667
11847,-0.118208333,1.004416667,1.004416667
11848,-0.138625,4.919833333,4.919833333
11849,-0.129166667,5.634416667,5.634416667
11850,-0.103875,6.6615,6.6615
11851,-0.093833333,7.364833333,7.364833333
11852,-0.016833333,7.684416667,7.684416667
11853,2.185583333,7.539,7.539
11854,3.2425,5.709833333,5.709833333
11855,2.495333333,4.021916667,4.021916667
11856,3.796666667,5.389833333,5.389833333
11857,3.88075,5.22475,5.22475
11858,4.939458333,6.283458333,6.283458333
11859,7.392416667,8.736416667,8.736416667
11860,7.974375,9.318375,9.318375
11861,6.577,7.921,7.921
11862,5.398291667,6.902291667,6.902291667
11863,6.439875,7.943875,7.943875
11864,10.579,12.083,12.083
11865,10.093,11.597,11.597
11866,7.116458333,8.620458333,8.620458333
11867,8.05075,9.55475,9.55475
11868,7.45225,8.95625,8.95625
11869,8.048041667,9.552041667,9.552041667
11870,5.842083333,7.346083333,7.346083333
11871,6.045333333,7.549333333,7.549333333
11872,5.97975,7.48375,7.48375
11873,7.798291667,9.302291667,9.302291667
11874,10.27725,11.78125,11.78125
11875,10.25454167,11.75854167,11.75854167
11876,6.430958333,7.934958333,7.934958333
11877,4.816041667,6.320041667,6.320041667
11878,8.233166667,9.737166667,9.737166667
11879,10.58045833,12.08445833,12.08445833
11880,10.89429167,12.39829167,12.39829167
11881,7.608875,9.112875,9.112875
11882,6.4015,7.9055,7.9055
11883,5.275041667,6.779041667,6.779041667
11884,6.316416667,7.820416667,7.820416667
11885,6.867125,8.371125,8.371125
11886,6.779083333,8.283083333,8.283083333
11887,7.6785,9.1825,9.1825
11888,8.547916667,10.05191667,10.05191667
11889,7.383583333,8.887583333,8.887583333
11890,7.832083333,9.336083333,9.336083333
11891,7.471791667,8.975791667,8.975791667
11892,7.766958333,9.270958333,9.270958333
11893,8.352833333,10.17683333,10.17683333
11894,8.583083333,10.40708333,10.40708333
11895,10.15120833,11.97520833,11.97520833
11896,9.288166667,11.11216667,11.11216667
11897,8.063416667,9.887416667,9.887416667
11898,8.917541667,10.74154167,10.74154167
11899,8.766458333,10.59045833,10.59045833
11900,7.353625,9.177625,9.177625
11901,7.1515,8.9755,8.9755
11902,3.904916667,5.728916667,5.728916667
11903,2.632333333,4.456333333,4.456333333
11904,3.668041667,5.492041667,5.492041667
11905,2.497666667,4.321666667,4.321666667
11906,2.637208333,4.461208333,4.461208333
11907,5.762416667,7.586416667,7.586416667
11908,6.94725,8.77125,8.77125
11909,7.76125,9.58525,9.58525
11910,7.656083333,9.480083333,9.480083333
11911,9.747782609,11.57178261,11.57178261
11912,8.21925,10.04325,10.04325
11913,7.728666667,9.552666667,9.552666667
11914,7.7895,9.6135,9.6135
11915,6.408416667,8.232416667,8.232416667
11916,4.663958333,6.487958333,6.487958333
11917,5.953916667,7.777916667,7.777916667
11918,7.314375,9.138375,9.138375
11919,7.270954545,9.094954545,9.094954545
11920,6.899625,8.723625,8.723625
11921,5.871416667,7.695416667,7.695416667
11922,4.491625,6.315625,6.315625
11923,4.278333333,6.102333333,6.102333333
11924,2.797833333,5.197833333,5.197833333
11925,2.949541667,5.349541667,5.349541667
11926,3.066625,5.466625,5.466625
11927,5.397375,7.797375,7.797375
11928,4.282291667,6.682291667,6.682291667
11929,3.663083333,6.063083333,6.063083333
11930,3.29525,5.69525,5.69525
11931,3.718166667,6.118166667,6.118166667
11932,3.358291667,5.758291667,5.758291667
11933,1.593583333,3.993583333,3.993583333
11934,1.921791667,4.321791667,4.321791667
11935,1.801375,4.201375,4.201375
11936,3.536666667,5.936666667,5.936666667
11937,3.499125,5.899125,5.899125
11938,2.04975,4.44975,4.44975
11939,0.071166667,2.471166667,2.471166667
11940,0.573375,2.973375,2.973375
11941,2.759916667,5.159916667,5.159916667
11942,1.122791667,3.522791667,3.522791667
11943,1.519541667,3.919541667,3.919541667
11944,1.714041667,4.114041667,4.114041667
11945,0.358125,2.758125,2.758125
11946,-0.122,2.278,2.278
11947,-0.12175,2.27825,2.27825
11948,-0.359,2.041,2.041
11949,-1.692666667,0.707333333,0.707333333
11950,-0.736041667,1.663958333,1.663958333
11951,-0.334458333,-0.334458333,-0.334458333
11952,-0.108958333,-0.108958333,-0.108958333
11953,0.35025,0.35025,0.35025
11954,0.115291667,0.115291667,0.115291667
11955,-0.006541667,-0.006541667,-0.006541667
11956,-0.01975,-0.01975,-0.01975
11957,-0.020583333,-0.020583333,-0.020583333
11958,-0.049125,-0.049125,-0.049125
11959,-0.102833333,-0.102833333,-0.102833333
11960,-0.163666667,-0.163666667,-0.163666667
11961,-0.26325,-0.26325,-0.26325
11962,-0.3055,-0.3055,-0.3055
11963,-0.296041667,-0.296041667,-0.296041667
11964,-0.35275,-0.35275,-0.35275
11965,-0.46575,-0.46575,-0.46575
11966,-0.585208333,-0.585208333,-0.585208333
11967,-0.601875,-0.601875,-0.601875
11968,-0.874,-0.874,-0.874
11969,-1.024125,-1.024125,-1.024125
11970,-0.715333333,-0.715333333,-0.715333333
11971,-0.915208333,-0.915208333,-0.915208333
11972,-1.041541667,-1.041541667,-1.041541667
11973,-1.025916667,-1.025916667,-1.025916667
11974,-0.720333333,-0.720333333,-0.720333333
11975,-0.603541667,-0.603541667,-0.603541667
11976,-0.547041667,-0.547041667,-0.547041667
11977,-0.629625,-0.629625,-0.629625
11978,-0.632708333,-0.632708333,-0.632708333
11979,-0.635291667,-0.635291667,-0.635291667
11980,-0.592875,-0.592875,-0.592875
11981,-0.514,-0.514,-0.514
11982,-0.466375,-0.466375,-0.466375
11983,-0.431208333,-0.431208333,-0.431208333
11984,-0.403041667,-0.403041667,-0.403041667
11985,-0.433333333,-0.433333333,-0.433333333
11986,-0.498041667,-0.498041667,-0.498041667
11987,-0.6785,-0.6785,-0.6785
11988,-0.839375,-0.839375,-0.839375
11989,-0.735833333,-0.735833333,-0.735833333
11990,-0.986291667,-0.986291667,-0.986291667
11991,-1.141125,-1.141125,-1.141125
11992,-0.922375,-0.922375,-0.922375
11993,-0.986458333,-0.986458333,-0.986458333
11994,-0.951666667,-0.951666667,-0.951666667
11995,-0.765208333,-0.765208333,-0.765208333
11996,-0.658875,-0.658875,-0.658875
11997,-0.618166667,-0.618166667,-0.618166667
11998,-0.617916667,-0.617916667,-0.617916667
11999,-0.660708333,-0.660708333,-0.660708333
12000,-0.712125,-0.712125,-0.712125
12001,-0.860416667,-0.860416667,-0.860416667
12002,-0.909458333,-0.909458333,-0.909458333
12003,-0.917708333,-0.917708333,-0.917708333
12004,-0.931541667,-0.931541667,-0.931541667
12005,-0.978333333,-0.978333333,-0.978333333
12006,-0.978916667,-0.978916667,-0.978916667
12007,-0.827541667,-0.827541667,-0.827541667
12008,-0.710083333,-0.710083333,-0.710083333
12009,-0.655416667,-0.655416667,-0.655416667
12010,-0.746291667,-0.746291667,-0.746291667
12011,-0.998291667,-0.998291667,-0.998291667
12012,-1.269416667,-1.269416667,-1.269416667
12013,-1.49825,-1.49825,-1.49825
12014,-1.560583333,-1.560583333,-1.560583333
12015,-1.595666667,-1.595666667,-1.595666667
12016,-1.670708333,-1.670708333,-1.670708333
12017,-1.804541667,-1.804541667,-1.804541667
12018,-1.934666667,-1.934666667,-1.934666667
12019,-1.956625,-1.956625,-1.956625
12020,-2.051291667,-2.051291667,-2.051291667
12021,-2.090833333,-2.090833333,-2.090833333
12022,-2.18675,-2.18675,-2.18675
12023,-2.326208333,-2.326208333,-2.326208333
12024,-2.305875,-2.305875,-2.305875
12025,-2.148375,-2.148375,-2.148375
12026,-2.023166667,-2.023166667,-2.023166667
12027,-1.981083333,-1.981083333,-1.981083333
12028,-1.961416667,-1.961416667,-1.961416667
