930	0.038873
930	0.088942
930	0.038693
930	0.087937
2025	0.058038
2025	0.024609
2025	0.074923
8595	0.227511
8595	0.120939
8595	0.382251
15530	0.039339
15530	0.233024986
15530	0.073683277
41445	2.551840668
41445	2.903627674
41445	0.981879883
41445	1.563011443
